"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
2.0902113914489746	1.8602616583183172E-4	0.0011101618276259354	""	"AT2G24600"	"AT2G24600"	""
2.090134859085083	1.8264904705925196E-5	2.473592586437936E-4	""	"AT1G53760"	"AT1G53760"	""
2.0896453857421875	2.9774738323183644E-5	3.299579664594109E-4	""	"AT1G66480"	"AT1G66480"	""
2.088327407836914	8.571049874388303E-7	6.209188953063807E-5	""	"AT1G03230"	"AT1G03230"	""
2.0879030227661133	5.823747080530584E-7	5.739635059664147E-5	""	"AT3G26670"	"AT3G26670"	""
2.0850961580872536	3.162852907908218E-4	0.0016320183872750936	"ATKTI1"	"AT1G73260"	"AT1G73260"	"kunitz trypsin inhibitor 1 [Source:TAIR;Acc:AT1G73260]"
2.083970546722412	1.5135411138966555E-6	7.471960079759741E-5	"SPE1"	"AT2G16500"	"AT2G16500"	"Arginine decarboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SI64]"
2.083556890487671	1.3811591043391304E-5	2.1209384716079651E-4	""	"AT1G25400"	"AT1G25400"	""
2.083472490310669	2.7161647924175695E-7	5.024655419222419E-5	"RH9"	"AT3G22310"	"AT3G22310"	"DEAD-box ATP-dependent RNA helicase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUW6]"
2.0796518325805664	3.781093619122489E-4	0.0018745137753509516	"ZF14"	"AT1G58340"	"AT1G58340"	"MATE efflux family protein [Source:TAIR;Acc:AT1G58340]"
2.077608585357666	5.9340392368559334E-6	1.34859063733636E-4	""	"AT1G03740"	"AT1G03740"	""
2.074119806289673	8.901997761116403E-7	6.250840042851487E-5	""	"AT3G49210"	"AT3G49210"	""
2.073864698410034	1.5698112457918E-5	2.287157877580717E-4	""	"AT5G62865"	"AT5G62865"	""
2.073754370212555	2.5535659204491387E-5	2.9941054597863E-4	"CML19"	"AT4G37010"	"AT4G37010"	"Calcium-binding protein CML19 [Source:UniProtKB/Swiss-Prot;Acc:O23184]"
2.068053722381592	1.3027891820041317E-4	8.634475479709364E-4	""	"AT1G19380"	"AT1G19380"	""
2.065507650375366	2.501031751169142E-4	0.0013707546224376531	"PEPR1"	"AT1G73080"	"AT1G73080"	"Leucine-rich repeat receptor-like protein kinase PEPR1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSL9]"
2.0644192695617676	2.5178041020283228E-8	4.4738026351729403E-5	""	"AT1G70780"	"AT1G70780"	""
2.0644192695617676	2.5178041020283228E-8	4.4738026351729403E-5	"CPuORF28"	"AT1G70782"	"AT1G70782"	"conserved peptide upstream open reading frame 28 [Source:TAIR;Acc:AT1G70782]"
2.063501238822937	4.165339100549369E-4	0.002020293112024817	""	"AT2G34080"	"AT2G34080"	""
2.0627734661102295	4.7505340751438207E-7	5.3300352520544624E-5	"XLG3"	"AT1G31930"	"AT1G31930"	"Extra-large guanine nucleotide-binding protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C516]"
2.061840534210205	1.6880718877664606E-6	7.856371440787956E-5	"APS3"	"AT4G14680"	"AT4G14680"	"ATP-sulfurylase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23324]"
2.059452533721924	0.008487571686408305	0.02426487228090116	"ERF107"	"AT5G61590"	"AT5G61590"	"Ethylene-responsive transcription factor ERF107 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKG2]"
2.0583972930908203	4.5827628189219416E-7	5.24781461906996E-5	"ABCG36"	"AT1G59870"	"AT1G59870"	"ABC transporter G family member 36 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIE2]"
2.0583317279815674	1.4652728560831706E-5	2.2025043075760378E-4	""	"AT4G23885"	"AT4G23885"	""
2.0551259517669678	1.8581919532428265E-6	8.105074477663388E-5	"TPS11"	"AT2G18700"	"AT2G18700"	"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV48]"
2.0549721717834473	2.830795137121385E-6	9.630437438446708E-5	"PM25"	"AT2G24200"	"AT2G24200"	"Leucine aminopeptidase 1 [Source:UniProtKB/Swiss-Prot;Acc:P30184]"
2.0547831058502197	4.571335439867018E-7	5.24781461906996E-5	""	"AT3G07195"	"AT3G07195"	""
2.0539510846138	3.0859691140407494E-4	0.001601023646071616	""	"AT5G47130"	"AT5G47130"	""
2.0523757338523865	5.061061348743441E-5	4.6064643364104673E-4	""	"AT4G34930"	"AT4G34930"	""
2.0514578819274902	6.694939767917553E-6	1.4392185304773237E-4	""	"AT1G33590"	"AT1G33590"	""
2.051393896341324	0.004521300281162765	0.01404654943773884	"CCR4"	"AT5G47850"	"AT5G47850"	"Serine/threonine-protein kinase-like protein CCR4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIJ6]"
2.051128387451172	1.187141382765014E-5	1.94202809513395E-4	"RPT6B"	"AT5G20000"	"AT5G20000"	"26S protease regulatory subunit 8 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q94BQ2]"
2.0499942302703857	7.6514396905413E-4	0.0032258214171040963	""	"AT3G57460"	"AT3G57460"	""
2.049075126647949	5.772485992195494E-7	5.739635059664147E-5	""	"AT2G37690"	"AT2G37690"	""
2.048929452896118	0.013573433194931251	0.03646083693215949	""	"AT5G65300"	"AT5G65300"	""
2.047574520111084	5.031809082621596E-8	4.6398392643253826E-5	""	"AT4G34180"	"AT4G34180"	""
2.046389579772949	2.5169975800724724E-5	2.968131663106822E-4	"NUDT7"	"AT4G12720"	"AT4G12720"	"Nudix hydrolase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU14]"
2.0457050800323486	2.565276114852263E-6	9.211497411123057E-5	"ORP3A"	"AT5G02100"	"AT5G02100"	"Oxysterol-binding protein-related protein 3A [Source:UniProtKB/Swiss-Prot;Acc:Q9LZM1]"
2.0404016822576523	8.32397687775516E-7	6.182875308311629E-5	""	"AT1G07160"	"AT1G07160"	""
2.0402960926294327	1.2047310720760579E-4	8.202953313197891E-4	"UGT71B5"	"AT4G15280"	"AT4G15280"	"UDP-glycosyltransferase 71B5 [Source:UniProtKB/Swiss-Prot;Acc:O23382]"
2.0398569107055664	9.146062548302287E-5	6.775772394332528E-4	""	"AT3G55430"	"AT3G55430"	""
2.0383479595184326	6.80223861515045E-5	5.54886162478968E-4	"TRM32"	"AT1G07620"	"AT1G07620"	"Protein TRM32 [Source:UniProtKB/Swiss-Prot;Acc:F4HSD5]"
2.037609338760376	0.0016186959817248976	0.005922895157463353	""	"AT1G06620"	"AT1G06620"	""
2.0360381603240967	7.95570856464345E-6	1.5810324502484383E-4	""	"AT5G01542"	"AT5G01542"	""
2.034660816192627	2.4852085419115115E-4	0.0013650008940517108	""	"AT2G21350"	"AT2G21350"	""
2.0341129302978516	1.2768065716208618E-6	7.162798886552521E-5	"IPUT1"	"AT5G18480"	"AT5G18480"	"Inositol phosphorylceramide glucuronosyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWB7]"
2.0340423583984375	5.909306419548263E-7	5.739635059664147E-5	"APS1"	"AT3G22890"	"AT3G22890"	"Glucose-1-phosphate adenylyltransferase small subunit, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P55228]"
2.0321054458618164	6.221340961802414E-7	5.739635059664147E-5	"SYP121"	"AT3G11820"	"AT3G11820"	"Syntaxin-121 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZSD4]"
2.0308967232704163	2.1357597381479546E-4	0.001225799547955637	""	"AT1G09575"	"AT1G09575"	""
2.0296707153320312	4.666926831007518E-4	0.0021965537117184116	""	"AT5G12340"	"AT5G12340"	""
2.0291589498519897	2.2626797546790035E-4	0.0012803409316550932	"PER47"	"AT4G33420"	"AT4G33420"	"Peroxidase 47 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZB9]"
2.0289127826690674	0.005461133654218207	0.016520531233432424	"ATJRG21"	"AT3G55970"	"AT3G55970"	"jasmonate-regulated gene 21 [Source:TAIR;Acc:AT3G55970]"
2.0288681983947754	7.114244894938913E-6	1.4781765433804006E-4	"PUB20"	"AT1G66160"	"AT1G66160"	"U-box domain-containing protein 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8D1]"
2.0287668704986572	2.0324666623843863E-9	4.425587538046257E-5	""	"AT4G31810"	"AT4G31810"	""
2.0282955169677734	8.921179139393171E-5	6.653546384556817E-4	""	"AT1G72940"	"AT1G72940"	""
2.027521848678589	4.155002216405607E-6	1.1348290875987479E-4	""	"AT5G18490"	"AT5G18490"	""
2.025728225708008	1.6950036519733715E-5	2.3743663003142053E-4	"MED37A"	"AT5G28540"	"AT5G28540"	"Mediator of RNA polymerase II transcription subunit 37a [Source:UniProtKB/Swiss-Prot;Acc:Q9LKR3]"
2.0237979888916016	3.0127686565964164E-8	4.4738026351729403E-5	""	"AT3G13910"	"AT3G13910"	""
2.022329807281494	1.8010770347249716E-6	8.042511695023582E-5	"PDC2"	"AT5G54960"	"AT5G54960"	"Pyruvate decarboxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFT4]"
2.018252372741699	3.687740418418216E-7	5.0465488610095586E-5	"SIB2"	"AT2G41180"	"AT2G41180"	"Sigma factor binding protein 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O80669]"
2.017522096633911	2.915123564112321E-5	3.2640872226439937E-4	""	"AT5G01100"	"AT5G01100"	""
2.01422381401062	3.325487806233475E-5	3.5336489211453475E-4	""	"AT1G30757"	"AT1G30757"	""
2.014133930206299	2.6112981716591146E-6	9.316519162119559E-5	"ATEXO70B2"	"AT1G07000"	"AT1G07000"	"exocyst subunit exo70 family protein B2 [Source:TAIR;Acc:AT1G07000]"
2.013138771057129	3.89983872777281E-6	1.0969656986186686E-4	""	"AT4G28550"	"AT4G28550"	""
2.010108709335327	3.3774666187515524E-5	3.559371288319354E-4	""	"AT1G74750"	"AT1G74750"	""
2.0098078846931458	1.2162807129585384E-5	1.9713094454239968E-4	""	"AT3G09480"	"AT3G09480"	""
2.0094223022460938	3.9324941497671026E-6	1.1002729013659878E-4	"BIK1"	"AT2G39660"	"AT2G39660"	"Serine/threonine-protein kinase BIK1 [Source:UniProtKB/Swiss-Prot;Acc:O48814]"
2.0085272789001465	3.287241092598184E-7	5.0465488610095586E-5	"CNX2"	"AT2G31955"	"AT2G31955"	"Cyclic pyranopterin monophosphate synthase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q39055]"
2.0080461502075195	5.947039093135488E-7	5.739635059664147E-5	""	"AT1G53430"	"AT1G53430"	""
2.0045483112335205	2.2567393410602702E-5	2.774476180752966E-4	"STN1"	"AT1G07130"	"AT1G07130"	"CST complex subunit STN1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMK5]"
2.0039196610450745	1.450692407863848E-4	9.294640089837918E-4	""	"AT1G78860"	"AT1G78860"	""
2.002423048019409	5.860027519338358E-7	5.739635059664147E-5	"HSFA4A"	"AT4G18880"	"AT4G18880"	"Heat stress transcription factor A-4a [Source:UniProtKB/Swiss-Prot;Acc:O49403]"
2.0020432472229004	2.109494755788595E-7	4.915712849450584E-5	"SEC61G2"	"AT4G24920"	"AT4G24920"	"Protein transport protein Sec61 subunit gamma-1 [Source:UniProtKB/Swiss-Prot;Acc:P0DI74]"
2.000670909881592	1.1232289230235673E-4	7.809171166683566E-4	"PUP21"	"AT4G18205"	"AT4G18205"	"Probable purine permease 21 [Source:UniProtKB/Swiss-Prot;Acc:Q8RY74]"
1.9997790455818176	2.4535772551187473E-5	2.926301274111738E-4	""	"AT1G67520"	"AT1G67520"	""
1.99800443649292	3.2275443207983794E-5	3.466047676505459E-4	"ATEXT4"	"AT1G76930"	"AT1G76930"	"extensin 4 [Source:TAIR;Acc:AT1G76930]"
1.9946274757385254	1.1404241837014082E-6	6.906593889673142E-5	"RABH1C"	"AT4G39890"	"AT4G39890"	"Ras-related protein RABH1c [Source:UniProtKB/Swiss-Prot;Acc:Q9SMR4]"
1.9913270473480225	0.0022909715076420423	0.007924231217475168	""	"AT2G32210"	"AT2G32210"	""
1.9904332160949707	5.229544044979453E-5	4.693216678310904E-4	"4CLL5"	"AT1G20510"	"AT1G20510"	"4-coumarate--CoA ligase-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q84P21]"
1.9886392652988434	3.225440933325803E-4	0.0016568732576108483	"GRXC11"	"AT3G62950"	"AT3G62950"	"Glutaredoxin-C11 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYC6]"
1.9880632162094116	9.999301303401472E-5	7.216952942023983E-4	"ARO3"	"AT4G36030"	"AT4G36030"	"armadillo repeat only 3 [Source:TAIR;Acc:AT4G36030]"
1.9880289435386658	1.432122521384999E-5	2.1701963974584957E-4	"WRKY8"	"AT5G46350"	"AT5G46350"	"Probable WRKY transcription factor 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9FL26]"
1.9872097969055176	5.6192534481158035E-5	4.921166429738842E-4	"ACA2"	"AT4G37640"	"AT4G37640"	"Calcium-transporting ATPase 2, plasma membrane-type [Source:UniProtKB/Swiss-Prot;Acc:O81108]"
1.9869401454925537	3.637228736743695E-6	1.0716478620204258E-4	""	"AT5G57060"	"AT5G57060"	""
1.986682415008545	1.8758028664371843E-5	2.5112120177364725E-4	"LPP1"	"AT2G01180"	"AT2G01180"	"Lipid phosphate phosphatase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU49]"
1.986414909362793	1.8173808811107303E-7	4.6797332945163396E-5	""	"AT1G25550"	"AT1G25550"	""
1.9795774221420288	2.42118701053586E-6	8.975620902884947E-5	"OCT4"	"AT3G20660"	"AT3G20660"	"Organic cation/carnitine transporter 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHQ6]"
1.9759349822998047	0.0014665511137785202	0.005462048449992533	"WRKY46"	"AT2G46400"	"AT2G46400"	"Probable WRKY transcription factor 46 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKD9]"
1.975846529006958	3.963564874088866E-5	3.942623053709352E-4	""	"AT1G23100"	"AT1G23100"	""
1.9757275581359863	1.3969842020139992E-5	2.1344202000785187E-4	"ATPK2"	"AT3G08720"	"AT3G08720"	"Serine/threonine-protein kinase AtPK2/AtPK19 [Source:UniProtKB/Swiss-Prot;Acc:Q39030]"
1.9752953052520752	0.0031489449980308523	0.010346861871315366	""	"AT2G44578"	"AT2G44578"	""
1.9732012748718262	1.339466160312279E-7	4.6398392643253826E-5	"CRRSP55"	"AT5G48540"	"AT5G48540"	"Cysteine-rich repeat secretory protein 55 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV60]"
1.9724172353744507	0.004349139639116557	0.013594069992897573	"CRF4"	"AT4G27950"	"AT4G27950"	"Ethylene-responsive transcription factor CRF4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUE3]"
1.9724069833755493	1.2958618086844887E-6	7.210841000497196E-5	""	"AT1G61420"	"AT1G61420"	""
1.9708385467529297	5.598862950589505E-6	1.3091839696655476E-4	"CYP706A1"	"AT4G22690"	"AT4G22690"	"cytochrome P450, family 706, subfamily A, polypeptide 1 [Source:TAIR;Acc:AT4G22690]"
1.9702763557434082	3.2072077170885356E-6	1.0055496514559391E-4	""	"AT5G59540"	"AT5G59540"	""
1.9684867858886719	2.9814739758738906E-6	9.836797752281748E-5	"CYP71B7"	"AT1G13110"	"AT1G13110"	"Cytochrome P450 71B7 [Source:UniProtKB/Swiss-Prot;Acc:Q96514]"
1.968327522277832	3.819250493431558E-6	1.0905645603480704E-4	"PUB2"	"AT5G67340"	"AT5G67340"	"U-box domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q5XEZ8]"
1.966630458831787	4.97938281307712E-6	1.2421037862850253E-4	"SAG20"	"AT3G10985"	"AT3G10985"	"senescence associated gene 20 [Source:TAIR;Acc:AT3G10985]"
1.9621734619140625	4.708577741017563E-6	1.2097450737388454E-4	"CRCK1"	"AT5G58940"	"AT5G58940"	"Calmodulin-binding receptor-like cytoplasmic kinase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIL7]"
1.96193265914917	5.672858745803881E-7	5.739635059664147E-5	"FUM1"	"AT2G47510"	"AT2G47510"	"Fumarate hydratase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P93033]"
1.9603396654129028	1.8000720090712814E-5	2.4493180709792695E-4	""	"AT1G09935"	"AT1G09935"	""
1.9599368572235107	2.3477666856686135E-6	8.840071103563301E-5	""	"AT5G19300"	"AT5G19300"	""
1.9567396640777588	1.9735191811218713E-5	2.5759333988454415E-4	"LYK4"	"AT2G23770"	"AT2G23770"	"LysM domain receptor-like kinase 4 [Source:UniProtKB/Swiss-Prot;Acc:O64825]"
1.9566857814788818	3.629349640084458E-8	4.4738026351729403E-5	"RGXT2"	"AT4G01750"	"AT4G01750"	"UDP-D-xylose:L-fucose alpha-1,3-D-xylosyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZSJ0]"
1.9557368755340576	9.375909749515778E-6	1.7166672559511774E-4	""	"AT5G47070"	"AT5G47070"	""
1.955602765083313	0.009492339319026797	0.0266908466060189	"BAP2"	"AT2G45760"	"AT2G45760"	"BON1-associated protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q58FX0]"
1.9539577960968018	4.134734524365746E-4	0.002009671281471757	"ATL16"	"AT5G43420"	"AT5G43420"	"RING-H2 finger protein ATL16 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSW9]"
1.9521796703338623	2.1440353352783724E-6	8.576913502698823E-5	"LACS7"	"AT5G27600"	"AT5G27600"	"Long chain acyl-CoA synthetase 7, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:Q8LKS5]"
1.951517105102539	4.279924404095071E-5	4.1303191693501317E-4	""	"AT5G18130"	"AT5G18130"	""
1.9503488540649414	3.673104396880816E-5	3.7638025159058864E-4	"TRX5"	"AT1G45145"	"AT1G45145"	"Thioredoxin H5 [Source:UniProtKB/Swiss-Prot;Acc:Q39241]"
1.9500889778137207	1.9194488875892455E-5	2.5371596700173114E-4	"DPL1"	"AT1G27980"	"AT1G27980"	"Sphingosine-1-phosphate lyase [Source:UniProtKB/Swiss-Prot;Acc:Q9C509]"
1.9492459297180176	1.839292978379804E-5	2.4864405646470673E-4	""	"AT5G18150"	"AT5G18150"	""
1.9477739334106445	1.3691692868016397E-6	7.250808605013283E-5	"SSL5"	"AT3G51430"	"AT3G51430"	"Protein STRICTOSIDINE SYNTHASE-LIKE 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAZ7]"
1.9476146697998047	1.057048664944252E-7	4.6398392643253826E-5	"FZF"	"AT2G24500"	"AT2G24500"	"Zinc finger protein 622 [Source:TAIR;Acc:AT2G24500]"
1.9474172592163086	3.4560337807531996E-4	0.0017483742777598128	""	"AT3G04210"	"AT3G04210"	""
1.9468748569488525	2.8042104397334663E-5	3.179472762274185E-4	""	"AT5G49280"	"AT5G49280"	""
1.9466400146484375	1.4250277535589072E-6	7.31682586006833E-5	"WRKY55"	"AT2G40740"	"AT2G40740"	"WRKY transcription factor 55 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHB5]"
1.945460170507431	3.913283744461043E-4	0.001926179530526962	""	"AT4G22960"	"AT4G22960"	""
1.9452953338623047	5.630548778720089E-8	4.6398392643253826E-5	"BGLU10"	"AT4G27830"	"AT4G27830"	"Beta-glucosidase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZI4]"
1.9440202713012695	9.240639040222963E-6	1.706905846659367E-4	""	"AT1G76960"	"AT1G76960"	""
1.943490982055664	1.0504377526866104E-4	7.476281209028349E-4	""	"AT2G17740"	"AT2G17740"	""
1.9426343441009521	7.06847047386617E-7	5.8856213416178535E-5	"HSP81-1"	"AT5G52640"	"AT5G52640"	"heat shock protein 90.1 [Source:TAIR;Acc:AT5G52640]"
1.9418232440948486	2.0299696401361416E-5	2.6107556278755944E-4	""	"AT1G63840"	"AT1G63840"	""
1.9381978437304497	5.038500710318261E-4	0.0023250700943836123	"XTH29"	"AT4G18990"	"AT4G18990"	"Probable xyloglucan endotransglucosylase/hydrolase protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7H3]"
1.9371490478515625	6.040815188751027E-5	5.164137622748858E-4	"HEM15"	"AT5G26030"	"AT5G26030"	"Ferrochelatase-1, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P42043]"
1.9297122955322266	5.369734301731946E-4	0.0024441422775114555	"PUMP5"	"AT2G22500"	"AT2G22500"	"Mitochondrial uncoupling protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJY5]"
1.9288527965545654	1.5348687599565568E-7	4.6398392643253826E-5	"AAC3"	"AT4G28390"	"AT4G28390"	"ADP,ATP carrier protein 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O49447]"
1.9288060665130615	4.53200076217181E-4	0.0021512800768924674	"SFC1"	"AT5G01340"	"AT5G01340"	"Mitochondrial succinate-fumarate transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M038]"
1.9276589751243591	3.627351145091277E-5	3.7410777532614247E-4	"WAG1"	"AT1G53700"	"AT1G53700"	"Serine/threonine-protein kinase WAG1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8M5]"
1.9274866580963135	3.170528743130201E-4	0.0016352194599493527	""	"AT2G17500"	"AT2G17500"	""
1.927330493927002	8.832002836384947E-6	1.6797930680481412E-4	"ATRPAC42"	"AT1G60850"	"AT1G60850"	"DNA-directed RNA polymerase family protein [Source:TAIR;Acc:AT1G60850]"
1.927100658416748	1.7220555473018785E-4	0.001051182579277166	"GDH2"	"AT5G07440"	"AT5G07440"	"Glutamate dehydrogenase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q38946]"
1.9259649068117142	5.24694188851248E-5	4.701367156517918E-4	""	"AT5G23160"	"AT5G23160"	""
1.9244236946105957	2.4900336829853314E-4	0.0013665249080718083	"MED37F"	"AT5G42020"	"AT5G42020"	"Mediator of RNA polymerase II transcription subunit 37f [Source:UniProtKB/Swiss-Prot;Acc:Q39043]"
1.9220965057611465	2.2081263841837715E-5	2.7384218645387355E-4	"GRXS7"	"AT4G15670"	"AT4G15670"	"Monothiol glutaredoxin-S7 [Source:UniProtKB/Swiss-Prot;Acc:Q6NLU2]"
1.9219865798950195	1.2125241959167565E-6	7.03123273803499E-5	"CBSX2"	"AT4G34120"	"AT4G34120"	"CBS domain-containing protein CBSX2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D0]"
1.9219770431518555	7.515433629620206E-6	1.5282000571098395E-4	"CML35"	"AT2G41410"	"AT2G41410"	"Probable calcium-binding protein CML35 [Source:UniProtKB/Swiss-Prot;Acc:P30188]"
1.9210243225097656	0.004856857471474061	0.014938624840495676	""	"AT3G16330"	"AT3G16330"	""
1.9202065467834473	1.4303080909351108E-6	7.321375808637588E-5	"CAD1"	"AT1G29690"	"AT1G29690"	"Probable cinnamyl alcohol dehydrogenase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAI3]"
1.9197461605072021	2.497676708650387E-4	0.0013698170006971172	""	"AT1G58420"	"AT1G58420"	""
1.9175901412963867	1.4420534320420124E-6	7.33487889430436E-5	""	"AT5G13420"	"AT5G13420"	""
1.9174234867095947	4.28874687144834E-5	4.1368711205483095E-4	""	"AT1G56145"	"AT1G56145"	""
1.9171438217163086	1.4352036882660042E-6	7.33487889430436E-5	"TBL38"	"AT1G29050"	"AT1G29050"	"Protein trichome birefringence-like 38 [Source:UniProtKB/Swiss-Prot;Acc:Q8VY22]"
1.916877806186676	4.2628979779033536E-4	0.0020581360376365323	"UGT73C7"	"AT3G53160"	"AT3G53160"	"UDP-glycosyltransferase 73C7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SCP5]"
1.9163951873779297	2.9593025236129043E-6	9.812222686005255E-5	"ASP3"	"AT5G11520"	"AT5G11520"	"Aspartate aminotransferase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P46644]"
1.9161722660064697	2.3416265879978067E-6	8.83692217348255E-5	""	"AT3G46930"	"AT3G46930"	""
1.9133634567260742	1.0631560069701066E-4	7.526566309807704E-4	"MUB4"	"AT3G26980"	"AT3G26980"	"Membrane-anchored ubiquitin-fold protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSD8]"
1.9133391380310059	4.830258973884167E-6	1.227755299670039E-4	"ALAAT1"	"AT1G17290"	"AT1G17290"	"Alanine aminotransferase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:F4I7I0]"
1.9125022888183594	1.4290769123986995E-5	2.168359296625571E-4	""	"AT5G39090"	"AT5G39090"	""
1.9118914604187012	2.402738115008417E-6	8.96855150266866E-5	""	"AT2G30990"	"AT2G30990"	""
1.9117660522460938	2.460714179613537E-4	0.0013562417897330778	"SIB1"	"AT3G56710"	"AT3G56710"	"Sigma factor binding protein 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LDH1]"
1.9108625054359436	1.03783937142909E-4	7.421442354963856E-4	""	"AT3G56500"	"AT3G56500"	""
1.9086897373199463	1.3895412225183143E-7	4.6398392643253826E-5	"LECRK71"	"AT4G04960"	"AT4G04960"	"L-type lectin-domain containing receptor kinase VII.1 [Source:UniProtKB/Swiss-Prot;Acc:Q9S9U1]"
1.9075498580932617	9.206351247767513E-7	6.314237972461276E-5	"SUE4"	"AT3G55880"	"AT3G55880"	"Alpha/beta hydrolase related protein [Source:TAIR;Acc:AT3G55880]"
1.9070775508880615	0.002007343899631923	0.007097158702115074	""	"AT2G28400"	"AT2G28400"	""
1.90643310546875	2.3942420375875185E-7	5.024655419222419E-5	"NOP56"	"AT1G56110"	"AT1G56110"	"homolog of nucleolar protein NOP56 [Source:TAIR;Acc:AT1G56110]"
1.9057788848876953	0.0013072035957000933	0.004979986900596114	"NAC004"	"AT1G02230"	"AT1G02230"	"NAC domain-containing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:O81913]"
1.9052529335021973	2.6561759373683385E-9	4.425587538046257E-5	"CIPK3"	"AT2G26980"	"AT2G26980"	"CBL-interacting serine/threonine-protein kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q2V452]"
1.9000530242919922	2.480540458777875E-6	9.063492292527975E-5	"QCT"	"AT4G25720"	"AT4G25720"	"Glutaminyl-peptide cyclotransferase [Source:UniProtKB/Swiss-Prot;Acc:Q84WV9]"
1.8998990058898926	4.211075065965943E-6	1.1427170555633805E-4	"FDH1"	"AT5G14780"	"AT5G14780"	"Formate dehydrogenase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9S7E4]"
1.8993008136749268	1.0775717932891226E-5	1.8375383407439602E-4	"LECRK42"	"AT3G53810"	"AT3G53810"	"L-type lectin-domain containing receptor kinase IV.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M345]"
1.8989150524139404	2.3881220511806744E-6	8.948283817816757E-5	""	"AT5G48240"	"AT5G48240"	""
